iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality
POL,Europe,Poland,2020-03-06,5.0,4.0,,,,,0.132,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-03-07,5.0,0.0,,,,,0.132,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-03-08,11.0,6.0,,,,,0.291,0.159,,,,,,,,,,,,27.881,0.738,,,,,,,,,,,,,,,,,,,,,11.11,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,-6305.6,-7.01,-6.3
POL,Europe,Poland,2020-03-09,16.0,5.0,2.286,,,0.0,0.423,0.132,0.06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-03-10,22.0,6.0,3.143,,,0.0,0.582,0.159,0.083,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-03-11,31.0,9.0,4.286,,,0.0,0.82,0.238,0.113,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-03-12,49.0,18.0,6.857,1.0,1.0,0.143,1.296,0.476,0.181,0.026,0.026,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-03-13,68.0,19.0,9.0,2.0,1.0,0.286,1.799,0.503,0.238,0.053,0.026,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-03-14,103.0,35.0,14.0,3.0,1.0,0.429,2.725,0.926,0.37,0.079,0.026,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-03-15,119.0,16.0,15.429,3.0,0.0,0.429,3.148,0.423,0.408,0.079,0.0,0.011,2.45,,,,,,,131.44,3.478,,,,,,,,,,,,,,,,,,,,,57.41,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,-6600.5,-6.69,-3.39
POL,Europe,Poland,2020-03-16,177.0,58.0,23.0,4.0,1.0,0.571,4.683,1.535,0.609,0.106,0.026,0.015,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-03-17,238.0,61.0,30.857,5.0,1.0,0.714,6.297,1.614,0.816,0.132,0.026,0.019,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-03-18,251.0,13.0,31.429,5.0,0.0,0.714,6.641,0.344,0.832,0.132,0.0,0.019,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-03-19,355.0,104.0,43.714,5.0,0.0,0.571,9.392,2.752,1.157,0.132,0.0,0.015,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-03-20,425.0,70.0,51.0,5.0,0.0,0.429,11.244,1.852,1.349,0.132,0.0,0.011,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-03-21,536.0,111.0,61.857,5.0,0.0,0.286,14.181,2.937,1.637,0.132,0.0,0.008,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-03-22,634.0,98.0,73.571,7.0,2.0,0.571,16.774,2.593,1.946,0.185,0.053,0.015,2.23,,,,,,,250.93,6.639,,,,,,,,,,,,,,,,,,,,,57.41,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,-6851.2,-6.39,-2.92
POL,Europe,Poland,2020-03-23,749.0,115.0,81.714,8.0,1.0,0.571,19.816,3.043,2.162,0.212,0.026,0.015,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-03-24,901.0,152.0,94.714,10.0,2.0,0.714,23.838,4.021,2.506,0.265,0.053,0.019,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-03-25,1051.0,150.0,114.286,14.0,4.0,1.286,27.806,3.969,3.024,0.37,0.106,0.034,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-03-26,1221.0,170.0,123.714,16.0,2.0,1.571,32.304,4.498,3.273,0.423,0.053,0.042,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-03-27,1389.0,168.0,137.714,16.0,0.0,1.571,36.749,4.445,3.644,0.423,0.0,0.042,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-03-28,1638.0,249.0,157.429,18.0,2.0,1.857,43.337,6.588,4.165,0.476,0.053,0.049,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-03-29,1862.0,224.0,175.429,22.0,4.0,2.143,49.263,5.926,4.641,0.582,0.106,0.057,1.81,,,,,,,530.737,14.042,,,,,,,,,,,,,,,,,,,,,57.41,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,-7146.1,-6.18,-3.49
POL,Europe,Poland,2020-03-30,2055.0,193.0,186.571,31.0,9.0,3.286,54.369,5.106,4.936,0.82,0.238,0.087,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-03-31,2311.0,256.0,201.429,33.0,2.0,3.286,61.142,6.773,5.329,0.873,0.053,0.087,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-01,2554.0,243.0,214.714,43.0,10.0,4.143,67.572,6.429,5.681,1.138,0.265,0.11,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-02,2946.0,392.0,246.429,57.0,14.0,5.857,77.943,10.371,6.52,1.508,0.37,0.155,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-03,3383.0,437.0,284.857,71.0,14.0,7.857,89.504,11.562,7.537,1.878,0.37,0.208,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-04,3627.0,244.0,284.143,79.0,8.0,8.714,95.96,6.456,7.518,2.09,0.212,0.231,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-05,4102.0,475.0,320.0,94.0,15.0,10.286,108.527,12.567,8.466,2.487,0.397,0.272,1.53,,,,,,,577.538,15.28,,,,,,,,,,,,,,,,,,,,,81.48,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,-7409.0,-5.98,-3.19
POL,Europe,Poland,2020-04-06,4413.0,311.0,336.857,107.0,13.0,10.857,116.755,8.228,8.912,2.831,0.344,0.287,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-07,4848.0,435.0,362.429,129.0,22.0,13.714,128.264,11.509,9.589,3.413,0.582,0.363,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-08,5205.0,357.0,378.714,159.0,30.0,16.571,137.709,9.445,10.02,4.207,0.794,0.438,1.32,,,2425.0,64.159,,,,,,,,,,,,,,,,,,,,,,,,,81.48,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-09,5575.0,370.0,375.571,174.0,15.0,16.714,147.498,9.789,9.937,4.604,0.397,0.442,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.04,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-10,5955.0,380.0,367.429,181.0,7.0,15.714,157.552,10.054,9.721,4.789,0.185,0.416,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.04,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-11,6356.0,401.0,389.857,208.0,27.0,18.429,168.161,10.609,10.314,5.503,0.714,0.488,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.04,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-12,6674.0,318.0,367.429,232.0,24.0,19.714,176.575,8.413,9.721,6.138,0.635,0.522,1.09,,,,,,,478.958,12.672,,,,,,,,,,,,,,,,,,,,,87.04,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,-7514.3,-5.69,-1.3
POL,Europe,Poland,2020-04-13,6934.0,260.0,360.143,245.0,13.0,19.714,183.454,6.879,9.528,6.482,0.344,0.522,1.07,,,2510.0,66.407,,,,,,,,,,,,,,,,,,,,,,,,,87.04,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-14,7202.0,268.0,336.286,263.0,18.0,19.143,190.544,7.091,8.897,6.958,0.476,0.506,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.04,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-15,7582.0,380.0,339.571,286.0,23.0,18.143,200.598,10.054,8.984,7.567,0.609,0.48,1.09,,,2499.0,66.116,,,,,,,,,,,,,,,,,,,,,,,,,87.04,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-16,7918.0,336.0,334.714,314.0,28.0,20.0,209.488,8.89,8.856,8.308,0.741,0.529,1.09,,,2607.0,68.974,,,,,,,,,,,,,,,,,,,,,,,,,87.04,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-17,8379.0,461.0,346.286,332.0,18.0,21.571,221.684,12.197,9.162,8.784,0.476,0.571,1.11,,,2673.0,70.72,,,,,,,,,,,,,,,,,,,,,,,,,87.04,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-18,8742.0,363.0,340.857,347.0,15.0,19.857,231.288,9.604,9.018,9.181,0.397,0.525,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.04,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-19,9287.0,545.0,373.286,360.0,13.0,18.286,245.707,14.419,9.876,9.525,0.344,0.484,1.09,,,2482.0,65.667,,,484.933,12.83,,,,,,,,,,,,,,,,,,,,,87.04,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,-7234.4,-5.17,3.54
POL,Europe,Poland,2020-04-20,9593.0,306.0,379.857,380.0,20.0,19.286,253.803,8.096,10.05,10.054,0.529,0.51,1.04,,,2511.0,66.434,,,,,,,,,,,,,,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-21,9856.0,263.0,379.143,401.0,21.0,19.714,260.761,6.958,10.031,10.609,0.556,0.522,1.0,,,2914.0,77.096,,,,,,,,,,,,,,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-22,10169.0,313.0,369.571,426.0,25.0,20.0,269.043,8.281,9.778,11.271,0.661,0.529,0.98,,,3505.0,92.732,,,,,,,,,,,,,,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-23,10511.0,342.0,370.429,454.0,28.0,20.0,278.091,9.048,9.8,12.012,0.741,0.529,0.99,,,3099.0,81.991,,,,,,,,,,,,,,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-24,10892.0,381.0,359.0,494.0,40.0,23.143,288.171,10.08,9.498,13.07,1.058,0.612,0.99,,,3095.0,81.885,,,,,,,,,,,,,,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-25,11273.0,381.0,361.571,524.0,30.0,25.286,298.251,10.08,9.566,13.864,0.794,0.669,0.99,,,2821.0,74.636,,,,,,,,,,,,,,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-26,11617.0,344.0,332.857,535.0,11.0,25.0,307.352,9.101,8.806,14.155,0.291,0.661,0.97,,,2749.0,72.731,,,386.353,10.222,,,,,,,,,,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,-7405.9,-5.01,-2.17
POL,Europe,Poland,2020-04-27,11902.0,285.0,329.857,562.0,27.0,26.0,314.893,7.54,8.727,14.869,0.714,0.688,0.95,,,2759.0,72.995,,,,,,,,,,,,,,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-28,12218.0,316.0,337.429,596.0,34.0,27.857,323.253,8.36,8.927,15.768,0.9,0.737,0.94,,,2934.0,77.625,,,,,,281787.0,7.455,,,,,,people tested,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-29,12640.0,422.0,353.0,624.0,28.0,28.286,334.418,11.165,9.339,16.509,0.741,0.748,0.94,,,2973.0,78.657,,,,,12802.0,294589.0,7.794,0.339,,,,,people tested,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-04-30,12877.0,237.0,338.0,644.0,20.0,27.143,340.688,6.27,8.943,17.038,0.529,0.718,0.91,,,3012.0,79.689,,,,,12509.0,307098.0,8.125,0.331,,,,,people tested,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-05-01,13105.0,228.0,316.143,651.0,7.0,22.429,346.721,6.032,8.364,17.224,0.185,0.593,0.91,,,2789.0,73.789,,,,,15651.0,322749.0,8.539,0.414,,,,,people tested,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-05-02,13375.0,270.0,300.286,664.0,13.0,20.0,353.864,7.143,7.945,17.568,0.344,0.529,0.94,,,2649.0,70.085,,,,,10613.0,333362.0,8.82,0.281,,,,,people tested,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-05-03,13693.0,318.0,296.571,678.0,14.0,20.429,362.277,8.413,7.846,17.938,0.37,0.54,0.97,,,2761.0,73.048,,,302.709,8.009,9382.0,342744.0,9.068,0.248,,,,,people tested,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,-7371.2,-4.74,0.45
POL,Europe,Poland,2020-05-04,14006.0,313.0,300.571,698.0,20.0,19.429,370.559,8.281,7.952,18.467,0.529,0.514,1.0,,,2653.0,70.191,,,,,7304.0,350048.0,9.261,0.193,,,,,people tested,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-05-05,14431.0,425.0,316.143,716.0,18.0,17.143,381.803,11.244,8.364,18.943,0.476,0.454,1.02,,,2738.0,72.44,,,,,9642.0,359690.0,9.516,0.255,11129.0,0.294,0.028,35.2,people tested,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-05-06,14740.0,309.0,300.0,733.0,17.0,15.571,389.978,8.175,7.937,19.393,0.45,0.412,1.01,,,2760.0,73.022,,,,,15004.0,374694.0,9.913,0.397,11444.0,0.303,0.026,38.1,people tested,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-05-07,15047.0,307.0,310.0,755.0,22.0,15.857,398.1,8.122,8.202,19.975,0.582,0.42,1.02,,,2711.0,71.725,,,,,14382.0,389076.0,10.294,0.381,11711.0,0.31,0.026,37.8,people tested,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-05-08,15366.0,319.0,323.0,776.0,21.0,17.857,406.54,8.44,8.546,20.531,0.556,0.472,1.03,,,2758.0,72.969,,,,,16206.0,405282.0,10.723,0.429,11790.0,0.312,0.027,36.5,people tested,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-05-09,15651.0,285.0,325.143,785.0,9.0,17.286,414.08,7.54,8.602,20.769,0.238,0.457,1.05,,,2768.0,73.233,,,,,15886.0,421168.0,11.143,0.42,12544.0,0.332,0.026,38.6,people tested,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
POL,Europe,Poland,2020-05-10,15996.0,345.0,329.0,800.0,15.0,17.429,423.208,9.128,8.704,21.166,0.397,0.461,1.07,,,2658.0,70.323,,,220.062,5.822,15473.0,436641.0,11.552,0.409,13414.0,0.355,0.025,40.8,people tested,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,-7372.7,-4.52,-0.02
POL,Europe,Poland,2020-05-11,16326.0,330.0,331.429,811.0,11.0,16.143,431.939,8.731,8.769,21.457,0.291,0.427,1.1,,,2598.0,68.736,,,,,13613.0,450254.0,11.912,0.36,14315.0,0.379,0.023,43.2,people tested,,,,,,,,,,,,83.33,37797000.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,,,
