iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality
BHS,North America,Bahamas,2020-03-26,9.0,4.0,0.857,,,0.0,22.675,10.078,2.16,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-03-27,10.0,1.0,1.0,,,0.0,25.194,2.519,2.519,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-03-28,10.0,0.0,0.857,,,0.0,25.194,0.0,2.16,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-03-29,11.0,1.0,1.0,,,0.0,27.714,2.519,2.519,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-03-30,14.0,3.0,1.429,,,0.0,35.272,7.558,3.599,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-03-31,14.0,0.0,1.286,,,0.0,35.272,0.0,3.239,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-01,21.0,7.0,2.286,1.0,1.0,0.143,52.908,17.636,5.759,2.519,2.519,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-02,24.0,3.0,2.143,1.0,0.0,0.143,60.466,7.558,5.399,2.519,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-03,24.0,0.0,2.0,1.0,0.0,0.143,60.466,0.0,5.039,2.519,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-04,28.0,4.0,2.571,4.0,3.0,0.571,70.544,10.078,6.479,10.078,7.558,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-05,28.0,0.0,2.429,4.0,0.0,0.571,70.544,0.0,6.119,10.078,0.0,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-06,29.0,1.0,2.143,5.0,1.0,0.714,73.064,2.519,5.399,12.597,2.519,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-07,33.0,4.0,2.714,6.0,1.0,0.857,83.141,10.078,6.838,15.117,2.519,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-08,40.0,7.0,2.714,7.0,1.0,0.857,100.777,17.636,6.838,17.636,2.519,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-09,41.0,1.0,2.429,8.0,1.0,1.0,103.297,2.519,6.119,20.155,2.519,2.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-10,42.0,1.0,2.571,8.0,0.0,1.0,105.816,2.519,6.479,20.155,0.0,2.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-11,46.0,4.0,2.571,8.0,0.0,0.571,115.894,10.078,6.479,20.155,0.0,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-12,46.0,0.0,2.571,8.0,0.0,0.571,115.894,0.0,6.479,20.155,0.0,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-13,47.0,1.0,2.571,8.0,0.0,0.429,118.414,2.519,6.479,20.155,0.0,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-14,49.0,2.0,2.286,8.0,0.0,0.286,123.452,5.039,5.759,20.155,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-15,49.0,0.0,1.286,8.0,0.0,0.143,123.452,0.0,3.239,20.155,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-16,53.0,4.0,1.714,8.0,0.0,0.0,133.53,10.078,4.319,20.155,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-17,54.0,1.0,1.714,9.0,1.0,0.143,136.05,2.519,4.319,22.675,2.519,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-18,55.0,1.0,1.286,9.0,0.0,0.143,138.569,2.519,3.239,22.675,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-19,55.0,0.0,1.286,9.0,0.0,0.143,138.569,0.0,3.239,22.675,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-20,60.0,5.0,1.857,9.0,0.0,0.143,151.166,12.597,4.679,22.675,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-21,65.0,5.0,2.286,9.0,0.0,0.143,163.763,12.597,5.759,22.675,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-22,65.0,0.0,2.286,9.0,0.0,0.143,163.763,0.0,5.759,22.675,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-23,72.0,7.0,2.714,11.0,2.0,0.429,181.399,17.636,6.838,27.714,5.039,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-24,73.0,1.0,2.714,11.0,0.0,0.286,183.919,2.519,6.838,27.714,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-25,78.0,5.0,3.286,11.0,0.0,0.286,196.516,12.597,8.278,27.714,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-26,80.0,2.0,3.571,11.0,0.0,0.286,201.555,5.039,8.998,27.714,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-27,80.0,0.0,2.857,11.0,0.0,0.286,201.555,0.0,7.198,27.714,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-28,80.0,0.0,2.143,11.0,0.0,0.286,201.555,0.0,5.399,27.714,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-29,80.0,0.0,2.143,11.0,0.0,0.286,201.555,0.0,5.399,27.714,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-04-30,81.0,1.0,1.286,11.0,0.0,0.0,204.074,2.519,3.239,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-01,81.0,0.0,1.143,11.0,0.0,0.0,204.074,0.0,2.879,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-02,83.0,2.0,0.714,11.0,0.0,0.0,209.113,5.039,1.8,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-03,83.0,0.0,0.429,11.0,0.0,0.0,209.113,0.0,1.08,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-04,83.0,0.0,0.429,11.0,0.0,0.0,209.113,0.0,1.08,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-05,89.0,6.0,1.286,11.0,0.0,0.0,224.23,15.117,3.239,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-06,92.0,3.0,1.714,11.0,0.0,0.0,231.788,7.558,4.319,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-07,92.0,0.0,1.571,11.0,0.0,0.0,231.788,0.0,3.959,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-08,92.0,0.0,1.571,11.0,0.0,0.0,231.788,0.0,3.959,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-09,92.0,0.0,1.286,11.0,0.0,0.0,231.788,0.0,3.239,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-10,92.0,0.0,1.286,11.0,0.0,0.0,231.788,0.0,3.239,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-11,93.0,1.0,1.429,11.0,0.0,0.0,234.308,2.519,3.599,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-12,93.0,0.0,0.571,11.0,0.0,0.0,234.308,0.0,1.44,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-13,94.0,1.0,0.286,11.0,0.0,0.0,236.827,2.519,0.72,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-14,96.0,2.0,0.571,11.0,0.0,0.0,241.866,5.039,1.44,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-15,96.0,0.0,0.571,11.0,0.0,0.0,241.866,0.0,1.44,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-16,96.0,0.0,0.571,11.0,0.0,0.0,241.866,0.0,1.44,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-17,96.0,0.0,0.571,11.0,0.0,0.0,241.866,0.0,1.44,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-18,96.0,0.0,0.429,11.0,0.0,0.0,241.866,0.0,1.08,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-19,96.0,0.0,0.429,11.0,0.0,0.0,241.866,0.0,1.08,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-20,97.0,1.0,0.429,11.0,0.0,0.0,244.385,2.519,1.08,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-21,97.0,0.0,0.143,11.0,0.0,0.0,244.385,0.0,0.36,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-22,97.0,0.0,0.143,11.0,0.0,0.0,244.385,0.0,0.36,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-23,100.0,3.0,0.571,11.0,0.0,0.0,251.944,7.558,1.44,27.714,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-24,100.0,0.0,0.571,11.0,0.0,0.0,251.944,0.0,1.44,27.714,0.0,0.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-25,100.0,0.0,0.571,11.0,0.0,0.0,251.944,0.0,1.44,27.714,0.0,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-26,100.0,0.0,0.571,11.0,0.0,0.0,251.944,0.0,1.44,27.714,0.0,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-27,100.0,0.0,0.429,11.0,0.0,0.0,251.944,0.0,1.08,27.714,0.0,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-28,101.0,1.0,0.571,11.0,0.0,0.0,254.463,2.519,1.44,27.714,0.0,0.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.59,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-29,102.0,1.0,0.714,11.0,0.0,0.0,256.983,2.519,1.8,27.714,0.0,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.59,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-30,102.0,0.0,0.286,11.0,0.0,0.0,256.983,0.0,0.72,27.714,0.0,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.59,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-05-31,102.0,0.0,0.286,11.0,0.0,0.0,256.983,0.0,0.72,27.714,0.0,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.59,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-06-01,102.0,0.0,0.286,11.0,0.0,0.0,256.983,0.0,0.72,27.714,0.0,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-06-02,102.0,0.0,0.286,11.0,0.0,0.0,256.983,0.0,0.72,27.714,0.0,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-06-03,102.0,0.0,0.286,11.0,0.0,0.0,256.983,0.0,0.72,27.714,0.0,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
BHS,North America,Bahamas,2020-06-04,102.0,0.0,0.143,11.0,0.0,0.0,256.983,0.0,0.36,27.714,0.0,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,396914.0,39.497,34.3,8.996,5.2,27717.847,,235.954,13.17,3.1,20.4,,2.9,73.92,0.814,,,
