iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,rolling_immunity
AGO,Africa,Angola,2020-03-30,7,0,0.571,2,0,0.286,0.206,0.0,0.017,0.059,0.0,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-03-31,7,0,0.571,2,0,0.286,0.206,0.0,0.017,0.059,0.0,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-01,8,1,0.714,2,0,0.286,0.236,0.029,0.021,0.059,0.0,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-02,8,0,0.571,2,0,0.286,0.236,0.0,0.017,0.059,0.0,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-03,8,0,0.571,2,0,0.286,0.236,0.0,0.017,0.059,0.0,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-04,10,2,0.714,2,0,0.286,0.295,0.059,0.021,0.059,0.0,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-05,14,4,1.0,2,0,0.0,0.413,0.118,0.029,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-06,16,2,1.286,2,0,0.0,0.472,0.059,0.038,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-07,17,1,1.429,2,0,0.0,0.501,0.029,0.042,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-08,19,2,1.571,2,0,0.0,0.56,0.059,0.046,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-09,19,0,1.571,2,0,0.0,0.56,0.0,0.046,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-10,19,0,1.571,2,0,0.0,0.56,0.0,0.046,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-11,19,0,1.286,2,0,0.0,0.56,0.0,0.038,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-12,19,0,0.714,2,0,0.0,0.56,0.0,0.021,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-13,19,0,0.429,2,0,0.0,0.56,0.0,0.013,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-14,19,0,0.286,2,0,0.0,0.56,0.0,0.008,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-15,19,0,0.0,2,0,0.0,0.56,0.0,0.0,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-16,19,0,0.0,2,0,0.0,0.56,0.0,0.0,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-17,19,0,0.0,2,0,0.0,0.56,0.0,0.0,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-18,24,5,0.714,2,0,0.0,0.707,0.147,0.021,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-19,24,0,0.714,2,0,0.0,0.707,0.0,0.021,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-20,24,0,0.714,2,0,0.0,0.707,0.0,0.021,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-21,24,0,0.714,2,0,0.0,0.707,0.0,0.021,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-22,25,1,0.857,2,0,0.0,0.737,0.029,0.025,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-23,25,0,0.857,2,0,0.0,0.737,0.0,0.025,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-24,25,0,0.857,2,0,0.0,0.737,0.0,0.025,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-25,25,0,0.143,2,0,0.0,0.737,0.0,0.004,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-26,26,1,0.286,2,0,0.0,0.766,0.029,0.008,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-27,27,1,0.429,2,0,0.0,0.796,0.029,0.013,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-28,27,0,0.429,2,0,0.0,0.796,0.0,0.013,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-29,27,0,0.286,2,0,0.0,0.796,0.0,0.008,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-04-30,27,0,0.286,2,0,0.0,0.796,0.0,0.008,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-01,30,3,0.714,2,0,0.0,0.884,0.088,0.021,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-02,35,5,1.429,2,0,0.0,1.031,0.147,0.042,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-03,35,0,1.286,2,0,0.0,1.031,0.0,0.038,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-04,35,0,1.143,2,0,0.0,1.031,0.0,0.034,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-05,36,1,1.286,2,0,0.0,1.061,0.029,0.038,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-06,36,0,1.286,2,0,0.0,1.061,0.0,0.038,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-07,36,0,1.286,2,0,0.0,1.061,0.0,0.038,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-08,43,7,1.857,2,0,0.0,1.267,0.206,0.055,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.93,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-09,43,0,1.143,2,0,0.0,1.267,0.0,0.034,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.93,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-10,45,2,1.429,2,0,0.0,1.326,0.059,0.042,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.93,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-11,45,0,1.429,2,0,0.0,1.326,0.0,0.042,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.93,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-12,45,0,1.286,2,0,0.0,1.326,0.0,0.038,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.93,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-13,45,0,1.286,2,0,0.0,1.326,0.0,0.038,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.93,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-14,48,3,1.714,2,0,0.0,1.415,0.088,0.051,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.93,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-15,48,0,0.714,2,0,0.0,1.415,0.0,0.021,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.93,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-16,48,0,0.714,2,0,0.0,1.415,0.0,0.021,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.93,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-17,48,0,0.429,2,0,0.0,1.415,0.0,0.013,0.059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-18,50,2,0.714,3,1,0.143,1.473,0.059,0.021,0.088,0.029,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-19,52,2,1.0,3,0,0.143,1.532,0.059,0.029,0.088,0.0,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-20,52,0,1.0,3,0,0.143,1.532,0.0,0.029,0.088,0.0,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-21,58,6,1.429,3,0,0.143,1.709,0.177,0.042,0.088,0.0,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-22,60,2,1.714,3,0,0.143,1.768,0.059,0.051,0.088,0.0,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-23,61,1,1.857,4,1,0.286,1.798,0.029,0.055,0.118,0.029,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-24,69,8,3.0,4,0,0.286,2.033,0.236,0.088,0.118,0.0,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-25,70,1,2.857,4,0,0.143,2.063,0.029,0.084,0.118,0.0,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-26,70,0,2.571,4,0,0.143,2.063,0.0,0.076,0.118,0.0,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.78,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-27,71,1,2.714,4,0,0.143,2.092,0.029,0.08,0.118,0.0,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.78,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-28,74,3,2.286,4,0,0.143,2.181,0.088,0.067,0.118,0.0,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.78,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-29,81,7,3.0,4,0,0.143,2.387,0.206,0.088,0.118,0.0,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.78,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-30,84,3,3.286,4,0,0.0,2.475,0.088,0.097,0.118,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.78,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-05-31,86,2,2.429,4,0,0.0,2.534,0.059,0.072,0.118,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.78,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-06-01,86,0,2.286,4,0,0.0,2.534,0.0,0.067,0.118,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.78,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-06-02,86,0,2.286,4,0,0.0,2.534,0.0,0.067,0.118,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.78,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-06-03,86,0,2.143,4,0,0.0,2.534,0.0,0.063,0.118,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.78,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-06-04,86,0,1.714,4,0,0.0,2.534,0.0,0.051,0.118,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.78,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-06-05,86,0,0.714,4,0,0.0,2.534,0.0,0.021,0.118,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.78,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-06-06,88,2,0.571,4,0,0.0,2.593,0.059,0.017,0.118,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.78,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-06-07,91,3,0.714,4,0,0.0,2.682,0.088,0.021,0.118,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.78,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-06-08,92,1,0.857,4,0,0.0,2.711,0.029,0.025,0.118,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.93,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-06-09,96,4,1.429,4,0,0.0,2.829,0.118,0.042,0.118,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.93,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-06-10,113,17,3.857,4,0,0.0,3.33,0.501,0.114,0.118,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.93,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-06-11,118,5,4.571,5,1,0.143,3.477,0.147,0.135,0.147,0.029,0.004,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.93,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-06-12,130,12,6.286,5,0,0.143,3.831,0.354,0.185,0.147,0.0,0.004,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.93,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-06-13,138,8,7.143,6,1,0.286,4.067,0.236,0.21,0.177,0.029,0.008,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.93,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
AGO,Africa,Angola,2020-06-14,140,2,7.0,6,0,0.286,4.126,0.059,0.206,0.177,0.0,0.008,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.93,33933611,23.89,16.8,2.405,1.362,5819.495,,276.045,3.94,,,26.664,,61.15,0.581,,,,,0
